company1Label,p1Label,intermediateLabel,p2Label,company2Label,p1,p2,company1,company2
Wells Fargo,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Johnson & Johnson,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q744149,http://www.wikidata.org/entity/Q333718
Wells Fargo,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Netflix,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q744149,http://www.wikidata.org/entity/Q907311
The Home Depot,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Netflix,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q864407,http://www.wikidata.org/entity/Q907311
The Home Depot,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Johnson & Johnson,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q864407,http://www.wikidata.org/entity/Q333718
Wells Fargo,http://www.wikidata.org/prop/direct/P3320,Charlie Scharf,http://www.wikidata.org/prop/direct/P1416,Visa Inc.,http://www.wikidata.org/prop/direct/P3320,http://www.wikidata.org/prop/direct/P1416,http://www.wikidata.org/entity/Q744149,http://www.wikidata.org/entity/Q328840
The Home Depot,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Johnson & Johnson,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q864407,http://www.wikidata.org/entity/Q333718
The Home Depot,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,ExxonMobil,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q864407,http://www.wikidata.org/entity/Q156238
Wells Fargo,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,ExxonMobil,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q744149,http://www.wikidata.org/entity/Q156238
Wells Fargo,http://www.wikidata.org/prop/direct/P169,Charlie Scharf,http://www.wikidata.org/prop/direct/P1416,Visa Inc.,http://www.wikidata.org/prop/direct/P169,http://www.wikidata.org/prop/direct/P1416,http://www.wikidata.org/entity/Q744149,http://www.wikidata.org/entity/Q328840
Wells Fargo,http://www.wikidata.org/prop/direct/P1037,Charlie Scharf,http://www.wikidata.org/prop/direct/P1416,Visa Inc.,http://www.wikidata.org/prop/direct/P1037,http://www.wikidata.org/prop/direct/P1416,http://www.wikidata.org/entity/Q744149,http://www.wikidata.org/entity/Q328840
The Home Depot,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Visa Inc.,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q864407,http://www.wikidata.org/entity/Q328840
Wells Fargo,http://www.wikidata.org/prop/direct/P3320,Steven Black,http://www.wikidata.org/prop/direct/P108,JPMorgan Chase,http://www.wikidata.org/prop/direct/P3320,http://www.wikidata.org/prop/direct/P108,http://www.wikidata.org/entity/Q744149,http://www.wikidata.org/entity/Q192314
The Home Depot,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,JPMorgan Chase,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q864407,http://www.wikidata.org/entity/Q192314
Wells Fargo,http://www.wikidata.org/prop/P127,statement/Q744149-2f31c0dd-47f7-7ea6-8b84-9c5685f47b25,http://www.wikidata.org/prop/statement/P127,Berkshire Hathaway,http://www.wikidata.org/prop/P127,http://www.wikidata.org/prop/statement/P127,http://www.wikidata.org/entity/Q744149,http://www.wikidata.org/entity/Q217583
The Home Depot,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,JPMorgan Chase,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q864407,http://www.wikidata.org/entity/Q192314
Wells Fargo,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Oracle,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q744149,http://www.wikidata.org/entity/Q19900
The Home Depot,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Q483551,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q864407,http://www.wikidata.org/entity/Q483551
Wells Fargo,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,JPMorgan Chase,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q744149,http://www.wikidata.org/entity/Q192314
The Home Depot,http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,Meta,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q864407,http://www.wikidata.org/entity/Q380
The Home Depot,http://www.wikidata.org/prop/direct/P361,S&P 100,http://www.wikidata.org/prop/direct/P527,Meta,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q864407,http://www.wikidata.org/entity/Q380
Wells Fargo,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Amazon,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q744149,http://www.wikidata.org/entity/Q3884
The Home Depot,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Oracle,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q864407,http://www.wikidata.org/entity/Q19900
Wells Fargo,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Alphabet Inc.,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q744149,http://www.wikidata.org/entity/Q20800404
The Home Depot,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Apple Inc.,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q864407,http://www.wikidata.org/entity/Q312
The Home Depot,http://www.wikidata.org/prop/direct/P31,business,http://www.wikidata.org/prop/direct/P5869,Apple Inc.,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P5869,http://www.wikidata.org/entity/Q864407,http://www.wikidata.org/entity/Q312
The Home Depot,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Amazon,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q864407,http://www.wikidata.org/entity/Q3884
Blackstone Inc.,http://www.wikidata.org/prop/direct/P31,business,http://www.wikidata.org/prop/direct/P5869,Apple Inc.,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P5869,http://www.wikidata.org/entity/Q880942,http://www.wikidata.org/entity/Q312
Wells Fargo,http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,Meta,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q744149,http://www.wikidata.org/entity/Q380
Wells Fargo,http://www.wikidata.org/prop/direct/P361,S&P 100,http://www.wikidata.org/prop/direct/P527,Meta,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q744149,http://www.wikidata.org/entity/Q380
The Home Depot,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Microsoft,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q864407,http://www.wikidata.org/entity/Q2283
The Home Depot,http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,Microsoft,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q864407,http://www.wikidata.org/entity/Q2283
The Home Depot,http://www.wikidata.org/prop/direct/P361,Dow Jones Industrial Average,http://www.wikidata.org/prop/direct/P527,Apple Inc.,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q864407,http://www.wikidata.org/entity/Q312
Wells Fargo,http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,Microsoft,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q744149,http://www.wikidata.org/entity/Q2283
Wells Fargo,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Microsoft,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q744149,http://www.wikidata.org/entity/Q2283
S&P Global,http://www.wikidata.org/prop/direct/P31,business,http://www.wikidata.org/prop/direct/P5869,Apple Inc.,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P5869,http://www.wikidata.org/entity/Q868587,http://www.wikidata.org/entity/Q312
S&P Global,http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,Meta,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q868587,http://www.wikidata.org/entity/Q380
The Home Depot,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Alphabet Inc.,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q864407,http://www.wikidata.org/entity/Q20800404
S&P Global,http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,Microsoft,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q868587,http://www.wikidata.org/entity/Q2283
The Home Depot,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Nvidia,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q864407,http://www.wikidata.org/entity/Q182477
The Home Depot,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Microsoft,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q864407,http://www.wikidata.org/entity/Q2283
Wells Fargo,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Nvidia,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q744149,http://www.wikidata.org/entity/Q182477
Wells Fargo,http://www.wikidata.org/prop/direct/P127,The Vanguard Group,http://www.wikidata.org/prop/direct/P1830,Apple Inc.,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/prop/direct/P1830,http://www.wikidata.org/entity/Q744149,http://www.wikidata.org/entity/Q312
Wells Fargo,http://www.wikidata.org/prop/direct/P31,business,http://www.wikidata.org/prop/direct/P5869,Apple Inc.,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P5869,http://www.wikidata.org/entity/Q744149,http://www.wikidata.org/entity/Q312
Boston Scientific,http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,Accenture,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q894585,http://www.wikidata.org/entity/Q338825
"Honeywell International, Inc.",http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,Accenture,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q898208,http://www.wikidata.org/entity/Q338825
Netflix,http://www.wikidata.org/prop/direct/P1889,"Netflix, Inc.",http://www.wikidata.org/prop/direct/P127,BlackRock,http://www.wikidata.org/prop/direct/P1889,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/entity/Q907311,http://www.wikidata.org/entity/Q219635
Netflix,http://www.wikidata.org/prop/direct/P112,"Netflix, Inc.",http://www.wikidata.org/prop/direct/P127,BlackRock,http://www.wikidata.org/prop/direct/P112,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/entity/Q907311,http://www.wikidata.org/entity/Q219635
Netflix,http://www.wikidata.org/prop/direct/P137,"Netflix, Inc.",http://www.wikidata.org/prop/direct/P127,BlackRock,http://www.wikidata.org/prop/direct/P137,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/entity/Q907311,http://www.wikidata.org/entity/Q219635
"Honeywell International, Inc.",http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,The Walt Disney Company,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q898208,http://www.wikidata.org/entity/Q7414
Boston Scientific,http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,The Walt Disney Company,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q894585,http://www.wikidata.org/entity/Q7414
"Honeywell International, Inc.",http://www.wikidata.org/prop/direct/P31,business,http://www.wikidata.org/prop/direct/P5869,McDonald's,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P5869,http://www.wikidata.org/entity/Q898208,http://www.wikidata.org/entity/Q38076
"Honeywell International, Inc.",http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,McDonald's,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q898208,http://www.wikidata.org/entity/Q38076
Boston Scientific,http://www.wikidata.org/prop/direct/P31,business,http://www.wikidata.org/prop/direct/P5869,McDonald's,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/prop/direct/P5869,http://www.wikidata.org/entity/Q894585,http://www.wikidata.org/entity/Q38076
Boston Scientific,http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,McDonald's,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q894585,http://www.wikidata.org/entity/Q38076
Boston Scientific,http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,Morgan Stanley,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q894585,http://www.wikidata.org/entity/Q334204
"Honeywell International, Inc.",http://www.wikidata.org/prop/direct/P361,S&P 500,http://www.wikidata.org/prop/direct/P527,Morgan Stanley,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q898208,http://www.wikidata.org/entity/Q334204
"Honeywell International, Inc.",http://www.wikidata.org/prop/direct/P463,Linux Foundation,http://www.wikidata.org/prop/direct/P527,Q37156,http://www.wikidata.org/prop/direct/P463,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q898208,http://www.wikidata.org/entity/Q37156
Netflix,http://www.wikidata.org/prop/direct/P361,Silicon Six,http://www.wikidata.org/prop/direct/P527,Alphabet Inc.,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q907311,http://www.wikidata.org/entity/Q20800404
Netflix,http://www.wikidata.org/prop/direct/P361,Silicon Six,http://www.wikidata.org/prop/direct/P527,Meta,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q907311,http://www.wikidata.org/entity/Q380
Netflix,http://www.wikidata.org/prop/direct/P361,Silicon Six,http://www.wikidata.org/prop/direct/P527,Amazon,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q907311,http://www.wikidata.org/entity/Q3884
Netflix,http://www.wikidata.org/prop/direct/P2283,Amazon Web Services,http://www.wikidata.org/prop/direct/P127,Amazon,http://www.wikidata.org/prop/direct/P2283,http://www.wikidata.org/prop/direct/P127,http://www.wikidata.org/entity/Q907311,http://www.wikidata.org/entity/Q3884
